State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge,CustServCalls,Churn
HI,72,415,-3093,no,no,0,-1.2977618948897756,97,18.55,-1.6818512816677222,96,9.83,295.8,84,13.31,-0.6940171110522204,0.6178983400046149,2.24,-1.1882184955849595,False
PA,52,408,-4329,no,no,0,0.6633386236500824,67,36.7,0.3159306078176555,108,18.45,342.8,130,15.43,-1.8045627199301633,-1.0075595662585117,1.4,-0.4279320210630416,False
TX,125,415,-3197,no,no,0,0.4338090685775336,110,34.58,-1.4254725594237945,97,10.94,190.5,113,8.57,0.2732322902285681,-0.19483061312694844,2.97,-0.4279320210630416,False
VA,143,510,-7254,no,no,0,-1.2793995304839718,113,18.72,-0.6306985204676173,59,14.37,166.7,94,7.5,-0.37160064395862463,-1.0075595662585117,2.48,-0.4279320210630416,False
WI,80,415,-4608,no,no,0,1.1040353693893765,121,40.78,-1.1572609730763002,51,12.1,364.3,106,16.39,-0.3357765920593357,0.2115338634388332,2.51,-0.4279320210630416,False
MS,1,415,-3569,no,no,0,-0.6422254856025756,107,24.62,-1.7449598902200738,66,9.56,218.7,79,9.84,1.2763057434086456,-0.6011950896927301,3.73,-0.4279320210630416,False
KY,60,408,-2395,no,no,0,-0.8148317110171325,134,23.02,0.09702262190168624,85,17.5,204.0,103,9.18,-0.8373133186493744,-0.19483061312694844,2.13,-0.4279320210630416,False
NC,43,415,-7351,no,no,0,-1.754984768594293,134,14.31,-2.370129543691806,103,6.87,196.1,79,8.82,0.2015841864299914,-1.0075595662585117,2.92,-0.4279320210630416,False
NV,143,415,-8878,no,no,0,0.5384745456906157,127,35.55,-1.8711771073247772,80,9.02,179.6,90,8.08,1.3479538472072223,0.6178983400046149,3.78,-1.1882184955849595,False
UT,81,415,-5367,no,yes,24,-0.9121522423678935,117,22.12,-0.09821963580715139,61,16.66,139.3,123,6.27,0.4165284978257221,0.2115338634388332,3.08,-1.1882184955849595,False
ME,205,510,-3626,no,yes,24,-0.07299218902265432,139,29.89,-0.9067986828841552,98,13.18,180.7,64,8.13,-0.873137370548663,0.2115338634388332,2.11,0.3323544534588762,False
HI,24,415,-1734,no,no,0,1.1407600982009842,104,41.12,-1.100068796575732,112,12.34,214.5,105,9.65,-1.3030259933401247,0.2115338634388332,1.78,-0.4279320210630416,False
OH,74,415,-5325,no,no,0,-0.7909606372895878,106,23.24,0.5446993138199296,105,19.43,265.3,114,11.94,-0.15665633256289332,-0.19483061312694844,2.65,-1.1882184955849595,False
WV,77,510,-3788,no,no,0,-2.0579637812900575,68,11.51,-0.10413606785893456,86,16.63,236.5,137,10.64,0.6314728092214528,-1.0075595662585117,3.24,-0.4279320210630416,False
OK,74,415,-5552,no,no,0,0.37872197536012187,87,34.07,2.1342473917322833,105,26.28,152.1,118,6.84,-0.08500822876431662,-1.0075595662585117,2.7,-0.4279320210630416,False
KY,74,510,-7187,yes,no,0,-0.9911104093128502,103,21.39,0.13252121421238364,96,17.65,207.4,143,9.33,1.3837778991065106,-0.19483061312694844,3.81,-0.4279320210630416,True
AL,200,408,-1711,no,no,0,-0.947040734738921,87,21.79,-1.3367260786470503,105,11.32,177.6,123,7.99,0.34488039402714477,-1.0075595662585117,3.02,-0.4279320210630416,False
MD,86,408,-2460,no,no,0,0.8543072134704434,88,38.47,0.4342592488533146,107,18.96,255.6,92,11.5,0.9897133282143376,-0.6011950896927301,3.51,1.852927402502712,False
NE,91,510,-1174,no,yes,37,-0.3208841085010071,107,27.59,0.6492229467347621,115,19.88,277.4,94,12.48,-0.37160064395862463,-0.19483061312694844,2.48,-1.1882184955849595,False
DC,76,415,-1169,no,no,0,0.8194187210994157,121,38.15,-1.046820908109685,97,12.57,183.8,74,8.27,-1.2672019414408362,-1.0075595662585117,1.81,0.3323544534588762,False
TX,130,415,-8004,no,no,0,-1.088430940663611,127,20.49,-0.22246470889459366,52,16.12,270.1,107,12.15,1.4554260029050878,-1.0075595662585117,3.86,-0.4279320210630416,False
OH,56,408,-2305,no,no,0,-1.628284454194246,90,15.49,-0.42756768668973566,115,15.24,300.7,89,13.53,0.5956487573221645,1.430627293136178,3.21,0.3323544534588762,False
DE,117,415,-2299,no,no,0,-0.2015287398632817,137,28.7,0.7971337480293359,107,20.52,204.8,106,9.22,1.8853146256965494,-0.19483061312694844,4.19,-1.1882184955849595,False
IA,63,510,-1323,no,no,0,-0.4824729152720818,81,26.1,1.7023478519521282,115,24.42,230.2,85,10.36,-1.3388500452394132,0.2115338634388332,1.76,0.3323544534588762,False
VT,126,415,-2826,no,no,0,0.8524709770298625,88,38.45,-1.1967038534215197,114,11.93,208.9,110,9.4,-1.3746740971387015,-1.0075595662585117,1.73,-1.1882184955849595,False
OR,132,510,-5703,no,no,0,0.22264187791078857,107,32.62,0.11674406207429609,127,17.59,272.0,88,12.24,0.8464171206171835,-1.0075595662585117,3.4,-0.4279320210630416,False
NV,81,415,-9403,no,yes,28,-0.21805486782850533,147,28.54,-0.2027432687219838,105,16.21,193.0,103,8.69,-0.37160064395862463,0.6178983400046149,2.48,1.852927402502712,True
NC,122,415,-6703,no,no,0,0.004129741481721911,88,30.6,-1.1040130846102538,77,12.33,233.7,120,10.52,0.45235254972501043,0.6178983400046149,3.11,0.3323544534588762,False
NJ,46,408,-5617,no,no,0,1.4253767464909444,67,43.76,1.1856461194297503,91,22.19,204.4,107,9.2,1.1330095358114916,0.2115338634388332,3.62,0.3323544534588762,True
MN,150,415,-5983,no,yes,28,-0.0986994991907799,75,29.65,-0.6129492243122684,80,14.44,201.6,130,9.07,0.2732322902285681,-0.19483061312694844,2.97,-0.4279320210630416,False
ID,99,408,-6671,no,no,0,-0.3686262559560977,83,27.15,-0.8989101068151112,121,13.21,255.7,114,11.51,-0.658193059152932,-0.6011950896927301,2.27,-0.4279320210630416,False
AL,87,408,-6234,no,no,0,1.0544569854937056,124,40.32,0.42637067278427054,87,18.92,173.3,81,7.8,0.2732322902285681,-0.6011950896927301,2.97,-0.4279320210630416,False
AK,108,415,-5132,no,no,0,-1.4097723177651793,129,17.51,0.8148830441846849,103,20.6,170.2,89,7.66,-0.8373133186493744,-0.6011950896927301,2.13,-0.4279320210630416,False
VT,101,415,-1885,no,no,0,-0.4769642059503404,89,26.15,0.651195090752023,89,19.89,196.3,77,8.83,0.4881766016242988,-1.0075595662585117,3.13,1.852927402502712,False
PA,53,415,-2671,no,no,0,0.4650250880674,86,34.87,-0.7983307619348011,95,13.64,149.5,142,6.73,0.16576013453070243,-1.0075595662585117,2.89,1.092640927980794,False
AK,132,415,-8808,no,yes,39,-0.07482842546323512,93,29.87,-0.2717683093261183,94,15.91,225.5,118,10.15,-0.5865449553543554,-0.6011950896927301,2.32,0.3323544534588762,False
CA,158,510,-5124,no,no,0,-0.4384032406981523,123,26.5,0.45792497706044616,112,19.06,221.0,116,9.95,-0.5865449553543554,1.430627293136178,2.32,0.3323544534588762,False
MS,114,415,-6401,no,yes,34,-0.4659467873068582,109,26.25,0.4027049445771389,142,18.82,208.5,103,9.38,0.02246392693354905,0.2115338634388332,2.78,-1.1882184955849595,False
AR,77,415,-3202,no,yes,23,0.549491964334098,73,35.65,-0.34276549394751366,63,15.61,205.5,111,9.25,-1.1239057338436824,-0.6011950896927301,1.92,0.3323544534588762,False
AL,91,510,-5255,no,yes,23,0.9663176363458471,97,39.51,-0.29543403753324987,88,15.81,190.5,128,8.57,0.7389449649193185,-0.6011950896927301,3.32,1.092640927980794,False
GA,58,408,-8731,no,no,0,-0.2639607788430151,100,28.12,-1.6818512816677222,87,9.83,193.8,118,8.72,0.9180652244157609,0.2115338634388332,3.46,0.3323544534588762,False
AR,5,415,-2378,no,no,0,0.35668713807315683,106,33.86,-0.26979616530885686,12,15.92,214.0,85,9.63,1.0971854839122033,-0.6011950896927301,3.59,1.092640927980794,False
MA,97,408,-2326,no,no,0,0.694554643139949,81,36.99,2.357099665682775,51,27.24,150.7,110,6.78,-2.162803238923048,-0.6011950896927301,1.13,-1.1882184955849595,False
NJ,107,415,-8708,no,no,0,0.5935616389080274,95,36.06,-1.0034337397299435,88,12.76,219.8,111,9.89,-0.9089614224479514,-1.0075595662585117,2.08,1.092640927980794,False
MO,142,415,-1637,no,yes,30,-0.4732917330691798,75,26.18,-0.6938071290199687,97,14.09,270.0,83,12.15,0.2015841864299914,0.2115338634388332,2.92,-0.4279320210630416,False
NY,9,408,-1588,no,yes,31,0.25753037028181613,130,32.95,0.03194186933207351,98,17.22,191.2,102,8.6,1.0971854839122033,-1.0075595662585117,3.59,-0.4279320210630416,False
AZ,73,415,-1194,no,no,0,-0.08033713478497599,130,29.82,0.9292673971858217,105,21.09,122.4,85,5.51,0.7031209130200295,-0.19483061312694844,3.29,-1.1882184955849595,False
NJ,48,510,-4121,no,yes,22,-0.5100164618807876,63,25.84,1.1402868070327474,131,22.0,263.2,109,11.84,1.956962729495126,0.2115338634388332,4.24,0.3323544534588762,True
WV,43,408,-4903,no,no,0,0.9259204346530782,147,39.13,-0.28162902941242324,121,15.87,128.4,100,5.78,-0.37160064395862463,-0.6011950896927301,2.48,-1.1882184955849595,False
NM,122,408,-9385,no,yes,33,-0.08951831698787795,103,29.73,0.9312395412030826,105,21.1,164.6,116,7.41,1.1688335877107798,-0.6011950896927301,3.65,-0.4279320210630416,True
SC,93,415,-4463,no,no,0,0.1914258584209216,68,32.33,1.2073397036196205,64,22.29,130.0,92,5.85,-0.514896851555778,-0.19483061312694844,2.38,-1.1882184955849595,False
VT,85,415,-6271,no,no,0,-0.061974770379172074,122,29.99,0.4717299851812734,123,19.12,219.6,50,9.88,0.45235254972501043,-1.4139240428242934,3.11,-0.4279320210630416,False
TN,59,415,-5165,no,no,0,-0.34659141866913273,95,27.35,0.9904038617209121,65,21.35,273.4,97,12.3,-1.8762108237287403,0.2115338634388332,1.35,1.092640927980794,False
LA,87,415,-2495,no,no,0,0.8983768880443723,90,38.88,-0.7490271615032764,99,13.86,154.1,90,6.93,0.5598247054228761,-0.6011950896927301,3.19,-0.4279320210630416,False
OH,137,408,-1782,no,no,0,-0.6569153771272189,90,24.48,-0.38220837429273335,100,15.44,128.1,93,5.76,0.7389449649193185,-1.0075595662585117,3.32,-1.1882184955849595,False
DE,129,510,-5849,no,no,0,2.837442569297266,118,56.83,-0.1751332524803299,104,16.33,191.0,83,8.59,0.058287978832837394,0.6178983400046149,2.81,-1.1882184955849595,True
KY,104,415,-4925,no,no,0,-0.9048072966055718,77,22.19,-1.3761689589922699,117,11.15,264.7,63,11.91,0.9897133282143376,0.6178983400046149,3.51,-1.1882184955849595,False
GA,93,408,-4777,no,yes,21,-0.8368665483040976,105,22.81,-0.7588878815895814,128,13.81,186.6,90,8.4,0.5598247054228761,-1.0075595662585117,3.19,1.852927402502712,True
VT,63,415,-7053,no,no,0,1.8036414532505054,102,47.26,1.2901697523445816,114,22.64,224.1,118,10.08,1.0255373801136258,-0.19483061312694844,3.54,1.852927402502712,True
OR,161,415,-6743,no,no,0,-1.36570264319125,70,17.92,0.27254343943791404,122,18.26,223.6,126,10.06,-0.873137370548663,0.2115338634388332,2.11,-1.1882184955849595,False
TX,50,510,-5607,no,no,0,0.16755478469337684,94,32.11,0.05757974155646654,104,17.33,151.8,124,6.83,0.4881766016242988,1.430627293136178,3.13,1.092640927980794,False
MO,103,408,-9444,no,yes,24,-1.248183510994105,85,19.01,0.7616351557186379,102,20.37,268.3,81,12.07,-1.1955538376422592,-0.19483061312694844,1.86,-0.4279320210630416,False
MN,92,510,-7126,no,no,0,0.5990703482297688,105,36.11,0.46581355312949024,118,19.09,221.3,105,9.96,-0.44324874775720136,-0.19483061312694844,2.43,-0.4279320210630416,False
NV,77,415,-8194,no,no,0,-0.6881313966170854,112,24.19,2.077055215231715,111,26.04,196.5,82,8.84,-0.12083228066360496,-1.4139240428242934,2.67,-0.4279320210630416,False
FL,159,415,-5120,no,yes,15,-1.2096225457419167,102,19.36,-1.0980966525584706,146,12.35,195.2,137,8.78,0.5598247054228761,1.8369917697019598,3.19,-0.4279320210630416,False
KS,110,415,-7655,yes,yes,27,1.6181815727518856,103,45.54,1.2290332878094918,74,22.38,178.1,106,8.01,-0.6940171110522204,-1.0075595662585117,2.24,-0.4279320210630416,True
NV,138,510,-8200,no,no,0,-0.15378659240819165,117,29.14,-1.6917120017540273,128,9.79,224.5,115,10.1,2.4226754041858762,-0.19483061312694844,4.59,1.092640927980794,False
NV,178,408,-4228,no,no,0,1.7558993057954149,150,46.82,-0.2658518772743351,62,15.94,147.1,126,6.62,1.2046576396100683,-0.6011950896927301,3.67,-0.4279320210630416,False
SC,38,415,-5064,no,yes,31,0.319962409261549,118,33.52,0.9647659894965197,70,21.24,298.9,104,13.45,-2.270275394620913,-1.0075595662585117,1.05,-1.1882184955849595,False
MI,50,415,-3418,no,yes,35,0.23549553299485113,97,32.74,-1.2972831983018305,101,11.49,216.2,101,9.73,-0.8373133186493744,-1.0075595662585117,2.13,0.3323544534588762,False
MI,45,510,-8559,no,yes,26,-1.6172670355507637,104,15.59,-0.9935730196436388,119,12.8,63.3,103,2.85,-0.9089614224479514,0.2115338634388332,2.08,-0.4279320210630416,False
TN,70,510,-4362,no,no,0,-0.9819292271099482,99,21.47,-1.1710659811971273,106,12.04,255.9,96,11.52,-0.22830443636147063,-1.0075595662585117,2.59,-1.1882184955849595,False
NY,147,510,-6784,no,yes,33,1.3170387964967016,107,42.76,0.6531672347692838,110,19.9,213.4,87,9.6,0.058287978832837394,0.6178983400046149,2.81,1.092640927980794,False
NV,94,510,-8426,no,no,0,0.19877080418324328,108,32.4,-0.9600465713502017,95,12.95,144.7,97,6.51,-0.9806095262465284,0.2115338634388332,2.03,-0.4279320210630416,False
IL,179,510,-1802,no,no,0,-1.1692253440491482,101,19.74,0.016164717193985968,99,17.15,181.9,103,8.19,0.4881766016242988,0.2115338634388332,3.13,-1.1882184955849595,False
MS,116,415,-8711,no,no,0,0.6890459338182081,91,36.94,0.2981813116623065,95,18.37,148.1,76,6.66,0.38070444592643377,-0.6011950896927301,3.05,0.3323544534588762,False
ND,59,510,-3875,no,no,0,-0.006887677161760333,80,30.5,0.6216129304931082,99,19.76,175.8,105,7.91,1.5987222105022414,-0.6011950896927301,3.97,-1.1882184955849595,False
NC,165,415,-6300,no,no,0,0.5127672355224902,109,35.31,-0.7135285691925785,94,14.01,54.5,91,2.45,-0.8373133186493744,-0.6011950896927301,2.13,-1.1882184955849595,False
MI,133,408,-8750,no,no,0,1.7907877981664428,138,47.14,0.5407550257854079,117,19.41,117.3,103,5.28,0.9180652244157609,-0.19483061312694844,3.46,0.3323544534588762,True
TN,140,415,-3615,no,no,0,-1.0002915915157522,84,21.3,-0.6583085367092713,121,14.25,260.6,94,11.73,-0.658193059152932,-0.19483061312694844,2.27,-0.4279320210630416,False
VT,93,408,-4775,no,yes,32,-0.7652533271214622,91,23.48,-0.6642249687610539,72,14.22,238.9,115,10.75,-1.2313778895415477,-0.6011950896927301,1.84,0.3323544534588762,False
OK,52,510,-8945,no,yes,38,-0.19234755766037975,88,28.78,0.49145142535388325,97,19.2,172.0,86,7.74,-0.7298411629515094,-0.6011950896927301,2.21,-1.1882184955849595,False
DE,64,415,-3197,no,yes,27,0.3952481033253455,101,34.22,-1.1276788128173854,89,12.22,150.2,127,6.76,0.7389449649193185,-0.6011950896927301,3.32,-0.4279320210630416,False
ND,12,510,-4832,yes,no,0,0.6780285151747253,117,36.84,-1.6660741295296344,126,9.9,220.0,110,9.9,-0.15665633256289332,-0.19483061312694844,2.65,0.3323544534588762,False
OR,48,415,-8812,no,no,0,0.1950983313020827,92,32.37,2.2979353451649454,85,26.99,133.4,113,6.0,-0.6940171110522204,-0.19483061312694844,2.24,0.3323544534588762,False
NY,181,408,-8860,no,no,0,-0.6697690322112815,91,24.36,-0.10808035589345631,58,16.62,223.3,95,10.05,-1.5179703047358555,1.0242628165703964,1.62,-0.4279320210630416,False
MO,168,415,-8687,no,yes,42,-1.5126015584376813,57,16.56,0.05166330950468336,98,17.31,173.9,124,7.83,0.4165284978257221,-1.0075595662585117,3.08,0.3323544534588762,False
FL,155,415,-4429,no,no,0,0.029837051649847495,111,30.84,-0.6563363926920104,92,14.25,168.5,122,7.58,0.38070444592643377,-0.6011950896927301,3.05,1.092640927980794,False
ND,105,510,-1763,no,no,0,1.2233907380271019,83,41.89,1.0890110625839613,101,21.78,169.0,151,7.61,-2.306099446520202,-0.19483061312694844,1.03,-1.1882184955849595,False
NY,11,415,-4249,no,no,0,-0.6679327957707012,130,24.38,1.7437628763146082,50,24.6,194.0,100,8.73,-0.1924803844621823,0.6178983400046149,2.62,0.3323544534588762,False
ND,182,415,-3545,no,no,0,-1.3748838253941518,111,17.83,-0.04891603537562676,120,16.87,258.2,91,11.62,-0.801489266750086,0.2115338634388332,2.16,0.3323544534588762,False
NY,104,415,-3443,no,no,0,-0.43289453137641143,93,26.55,-0.15738395632498095,54,16.41,222.7,94,10.02,1.0255373801136258,0.2115338634388332,3.54,-0.4279320210630416,False
OH,102,415,-5974,no,no,0,-1.1930964177766934,125,19.52,-2.348435959501935,126,6.96,304.3,101,13.69,0.6314728092214528,-0.19483061312694844,3.24,-1.1882184955849595,False
AL,122,415,-5584,no,no,0,0.9681538727864274,96,39.53,0.08913404583264219,120,17.47,213.7,91,9.62,0.5956487573221645,-1.0075595662585117,3.21,-1.1882184955849595,False
SC,41,415,-728,no,no,0,-0.6642603228895406,117,24.41,-0.9580744273329408,108,12.95,194.4,110,8.75,-0.5865449553543554,-0.6011950896927301,2.32,-0.4279320210630416,False
GA,132,415,-3008,no,no,0,-0.05646606105743121,132,30.04,0.8503816364953823,80,20.75,176.3,120,7.93,-0.407424695857913,-0.19483061312694844,2.46,0.3323544534588762,False
WY,76,415,-5918,no,no,0,1.535550932925768,148,44.78,0.5782257621133667,69,19.58,170.6,101,7.68,0.4165284978257221,0.2115338634388332,3.08,-0.4279320210630416,True
WV,13,415,-5808,no,no,0,-0.6128457025532895,74,24.89,-1.0349880440061192,92,12.62,216.7,96,9.75,0.38070444592643377,-0.6011950896927301,3.05,-0.4279320210630416,False
HI,115,415,-5792,no,yes,33,-0.6385530127214151,72,24.65,-0.12780179606606618,157,16.53,242.3,138,10.9,1.419601951005799,-0.6011950896927301,3.83,0.3323544534588762,False
LA,154,510,-8282,no,no,0,-0.23641723223430924,99,28.37,-0.9087708269014161,97,13.17,189.4,89,8.52,-1.0880816819443937,0.2115338634388332,1.94,-1.1882184955849595,False
AR,100,510,-5490,no,no,0,-0.6844589237359249,87,24.23,-0.10413606785893456,88,16.63,122.1,117,5.49,-0.873137370548663,1.430627293136178,2.11,0.3323544534588762,False
AK,146,510,-6161,yes,no,0,-0.858901385591062,65,22.61,1.2191725677231868,93,22.34,214.3,128,9.64,0.34488039402714477,-0.6011950896927301,3.02,-0.4279320210630416,False
DC,148,415,-2562,no,yes,11,1.3427461066648272,129,42.99,1.6431835314342986,88,24.17,262.8,99,11.83,0.7389449649193185,-1.4139240428242934,3.32,-0.4279320210630416,False
AL,67,415,-7345,no,yes,28,-1.5566712330116108,94,16.15,1.779261468625306,73,24.75,159.6,114,7.18,-0.08500822876431662,-1.0075595662585117,2.7,0.3323544534588762,False
UT,161,510,-2457,yes,no,0,0.2648753160441373,106,33.01,0.9549052694102147,105,21.2,254.9,129,11.47,0.9538892763150492,-1.4139240428242934,3.48,-0.4279320210630416,True
MN,116,510,-3432,no,no,0,0.4044292855282474,82,34.31,0.6018914903204983,95,19.68,226.1,130,10.17,2.243555144689434,0.2115338634388332,4.46,-1.1882184955849595,False
VA,99,415,-5857,no,yes,42,0.6651748600906628,125,36.72,0.6176686424585864,104,19.75,215.5,100,9.7,-0.3357765920593357,-0.19483061312694844,2.51,0.3323544534588762,True
UT,87,415,-6252,no,no,0,-0.6146819389938698,108,24.87,-0.5754784879843096,102,14.6,167.5,66,7.54,-1.768738668030875,1.8369917697019598,1.43,-0.4279320210630416,False
IN,87,510,-2717,no,no,0,1.0103873109197765,85,39.92,-1.184870989317954,91,11.98,204.3,93,9.19,-0.26412848826075896,0.2115338634388332,2.57,-0.4279320210630416,False
CT,70,408,-4990,no,no,0,0.3456697194296746,111,33.76,0.25479414328256506,115,18.18,171.2,105,7.7,0.1299360826314141,0.6178983400046149,2.86,0.3323544534588762,False
DE,131,408,-9556,no,no,0,-1.567688651655093,80,16.05,0.27845987148969664,101,18.28,179.7,108,8.09,1.0255373801136258,1.8369917697019598,3.54,0.3323544534588762,False
VT,119,510,-1366,no,no,0,0.1950983313020827,74,32.37,0.2883205915760016,113,18.33,161.2,111,7.25,-0.08500822876431662,-1.4139240428242934,2.7,0.3323544534588762,False
MO,119,408,-1222,no,yes,32,-0.6826226872953446,77,24.24,0.14238193429868856,126,17.7,171.0,102,7.69,0.6314728092214528,-1.0075595662585117,3.24,1.092640927980794,False
RI,87,510,-6793,yes,no,0,-0.8368665483040976,80,22.81,-0.7095842811580567,71,14.03,173.1,102,7.79,0.16576013453070243,0.2115338634388332,2.89,-1.1882184955849595,False
CA,112,415,-6624,no,no,0,-1.2463472745535245,92,19.02,-1.7153777299611592,143,9.69,146.8,79,6.61,1.3837778991065106,-0.6011950896927301,3.81,2.61321387702463,True
RI,75,415,-9493,no,no,0,-1.046197502530262,89,20.88,0.20351839883377953,104,17.96,261.4,91,11.76,0.16576013453070243,-1.0075595662585117,2.89,0.3323544534588762,False
CT,150,510,-8138,no,no,0,0.1748997304556985,77,32.18,0.392844224490834,105,18.78,238.7,117,10.74,-0.37160064395862463,0.2115338634388332,2.48,1.852927402502712,False
IN,161,510,-8853,no,yes,38,1.1132165515922783,112,40.87,0.016164717193985968,102,17.15,206.1,112,9.27,2.100258937092281,0.6178983400046149,4.35,-1.1882184955849595,False
FL,91,510,-9468,yes,yes,24,-1.5842147796203165,112,15.9,-0.3467097819820354,128,15.59,240.7,133,10.83,-0.12083228066360496,-0.6011950896927301,2.67,-1.1882184955849595,False
